timestamp,user_id,processing_batch_id,transaction_amount,user_age_days,ip_risk_score,transaction_speed_seconds,product_category,payment_method,is_fraud
48:00.8,102806,2399,13.79,548,61.12,6.29,apparel,credit_card,0
54:30.9,110081,2235,1144.74,82,95.74,11.87,electronics,credit_card,1
16:10.7,102450,2317,93.19,685,13.15,12.88,subscription,credit_card,0
34:20.8,102423,2292,237.36,2,85.27,4.39,digital_service,paypal,1
42:19.1,106017,2226,88.42,127,67.38,12.21,apparel,paypal,0
15:46.4,101717,2381,471.24,28,88.59,5.11,digital_service,paypal,1
30:27.1,110120,2104,1008.19,9,82.12,11.68,travel,paypal,1
59:21.0,100792,2232,11.41,460,62.44,15.64,digital_service,credit_card,0
02:08.0,108682,2176,718.4,123,27.85,6.04,travel,debit_card,0
11:59.7,109212,2118,82.64,675,31.41,10.82,travel,credit_card,0
55:33.8,107274,2381,50.84,379,46.82,12.12,subscription,credit_card,0
51:20.5,102946,2227,152.83,56,98.9,6.13,apparel,credit_card,1
46:11.1,100112,2394,831.24,48,84.61,8.37,travel,paypal,1
52:34.0,102596,2154,641.86,45,70.46,2.82,apparel,credit_card,1
07:03.6,111002,2195,18.38,505,57.93,15.01,electronics,credit_card,0
21:21.7,101805,2184,45.48,509,31.58,20.76,digital_service,debit_card,0
18:15.9,107001,2313,336.88,664,67.87,18.81,travel,debit_card,0
04:43.7,105964,2122,8.33,381,79.22,10.02,subscription,credit_card,0
47:32.5,106937,2123,18.83,690,44.52,15.18,subscription,credit_card,0
18:50.1,102425,2103,99.76,49,94.17,11,travel,paypal,1
01:20.9,109541,2298,6.26,702,15.92,15.1,electronics,debit_card,0
10:54.8,107618,2321,345.61,87,80.78,6.14,subscription,paypal,1
25:39.5,104687,2148,42.93,35,45.77,8.51,subscription,credit_card,0
12:56.8,107006,2292,454.5,71,73.63,5.21,digital_service,paypal,1
55:09.6,103263,2333,646.27,79,99.03,7.48,digital_service,credit_card,1
21:05.2,101452,2190,61.05,255,36.43,8.94,digital_service,paypal,0
15:55.0,103211,2224,74.32,722,21.27,17.53,travel,credit_card,0
32:26.4,110389,2364,54.32,486,54.13,5.04,digital_service,debit_card,0
58:25.7,107253,2104,1609.58,22,99.41,4.56,subscription,paypal,1
34:41.8,100090,2107,0.58,177,31.88,17.53,digital_service,paypal,0
59:23.8,111305,2177,9.82,931,69.85,16.12,electronics,credit_card,0
50:25.9,108893,2261,1556.26,653,28.59,24.09,electronics,credit_card,0
32:07.5,107322,2272,4.78,512,28.12,8.17,electronics,debit_card,0
51:04.9,102703,2281,51.61,101,15.28,21.91,apparel,debit_card,0
01:15.6,100505,2156,137.2,703,82.64,17.16,digital_service,credit_card,0
51:47.5,104603,2321,32.53,652,43.17,8.86,subscription,credit_card,0
03:38.1,104329,2290,607.45,79,87.96,5.95,travel,paypal,1
43:55.5,103388,2120,3.71,645,58.02,20.38,apparel,debit_card,0
37:27.5,105098,2393,11.53,184,32.2,9.79,electronics,debit_card,0
02:35.8,102520,2232,36.7,446,22.93,24.51,apparel,credit_card,0
06:33.8,102850,2146,70.05,740,65.4,9,subscription,credit_card,0
50:35.7,105597,2364,102.2,190,43.96,17.83,electronics,credit_card,0
45:09.3,109110,2136,24.43,533,16.22,20.32,apparel,debit_card,0
20:26.0,101239,2174,532.21,23,80.89,9.58,travel,paypal,1
48:24.7,104967,2273,29.13,499,38.15,5.77,subscription,paypal,0
28:53.0,100679,2368,18.02,77,38.29,23.68,subscription,credit_card,0
05:15.9,103964,2364,73.33,384,16.87,7.99,travel,credit_card,0
21:54.9,104624,2351,317.06,31,98.58,2.88,travel,paypal,1
02:30.0,100601,2328,51.22,812,32.82,16.93,apparel,credit_card,0
53:55.6,105966,2111,38.8,820,81.28,8.96,subscription,paypal,0
51:13.7,103175,2349,47.7,231,67.04,22.86,electronics,credit_card,0
23:02.0,111919,2318,289.99,45,87,10.37,digital_service,debit_card,1
18:32.7,110020,2349,205.15,89,96.27,7.08,travel,paypal,1
52:00.2,109862,2352,12.66,176,14.89,5.48,subscription,credit_card,0
50:51.8,102742,2382,30.08,609,40.6,13.39,subscription,paypal,0
00:52.1,104158,2204,13.91,939,84.48,24.36,travel,paypal,0
06:50.2,108681,2101,5.83,608,14.14,24.74,electronics,credit_card,0
39:40.2,106458,2319,770.64,73,87.01,8.55,electronics,credit_card,1
06:18.8,101028,2144,55.41,35,91.07,14.39,digital_service,paypal,1
23:39.8,100164,2397,52.83,781,81.45,18.07,electronics,paypal,0
57:11.3,105878,2314,177.26,228,19.48,15.26,subscription,credit_card,0
58:22.9,105862,2288,37.85,277,46.47,16.64,digital_service,debit_card,0
25:43.9,106517,2287,95.16,970,81.03,22.45,subscription,debit_card,0
19:20.3,108845,2158,149.91,482,57.36,20.16,apparel,credit_card,0
24:21.2,104027,2261,72.22,327,74.54,24.49,apparel,credit_card,0
20:33.5,102873,2160,152.52,927,41.59,9.16,apparel,credit_card,0
48:08.4,100620,2297,70.29,245,69.76,21.96,subscription,debit_card,0
18:12.6,109771,2173,3.67,535,74.34,6.36,digital_service,paypal,0
35:20.3,100059,2348,11.09,541,72.04,15.67,subscription,debit_card,0
06:46.2,100875,2291,25.53,854,30.14,20.79,subscription,credit_card,0
28:39.6,108723,2347,162.47,10,99.48,5.28,travel,paypal,1
18:28.4,105974,2328,8.61,839,26.8,7.42,digital_service,credit_card,0
44:13.7,106609,2397,98.05,514,11.07,12.57,subscription,debit_card,0
25:20.5,101633,2334,34.3,507,71.83,12.01,apparel,credit_card,0
09:40.9,108612,2164,68.01,10,98.24,13.02,travel,credit_card,1
35:23.8,100999,2298,256.18,494,28.96,15.31,digital_service,debit_card,0
28:56.1,105188,2126,39.65,172,46.13,6.8,apparel,paypal,0
29:56.1,103227,2262,147.94,98,48.66,21.7,subscription,credit_card,0
44:54.6,106084,2286,362.21,20,90.01,2.33,travel,paypal,1
36:51.9,106680,2133,163.91,432,16.9,5.75,subscription,credit_card,0
02:35.3,111767,2176,48.32,346,53.98,19.29,subscription,credit_card,0
19:58.4,106478,2100,259.93,52,80.86,11.65,travel,paypal,1
50:15.5,107851,2337,104.32,309,63.32,21.37,travel,paypal,0
41:26.6,106175,2106,53.43,647,49.03,11.15,travel,paypal,0
28:38.8,108039,2296,783.47,198,81.03,18.49,apparel,debit_card,0
37:07.1,104305,2364,96.63,356,15.31,6.2,digital_service,debit_card,0
22:22.6,107159,2144,32.91,153,43.94,6.19,subscription,credit_card,0
53:46.6,108915,2180,75.25,301,13.35,18.2,apparel,debit_card,0
14:37.2,107391,2233,733.16,36,98.4,14.28,subscription,paypal,1
42:28.8,101200,2180,16,596,35.36,21.35,electronics,credit_card,0
26:39.2,102245,2227,63.81,570,13.19,7.25,apparel,credit_card,0
34:06.8,102076,2370,329.74,70,48.22,14.25,travel,credit_card,0
00:34.3,104342,2315,45.84,6,12.31,6.87,travel,credit_card,0
28:00.6,110517,2147,530.82,489,55.5,15.26,apparel,credit_card,0
44:13.5,100930,2154,38.7,980,68.79,18.16,digital_service,credit_card,0
16:29.2,105280,2316,98.38,35,70.73,4.46,travel,paypal,1
54:32.2,109850,2353,96.44,249,50.05,23.43,electronics,paypal,0
01:32.4,103340,2131,10.64,70,74.74,17.97,apparel,credit_card,0
47:31.2,109888,2125,107.91,497,12.92,13.82,travel,credit_card,0
26:57.8,108117,2282,313.67,951,54.88,18.43,electronics,credit_card,0
54:24.6,103305,2373,3.91,945,40.37,14.39,travel,credit_card,0
07:21.6,107558,2205,59.92,826,35.27,16.22,subscription,credit_card,0
03:27.3,104540,2149,852.95,76,79.5,1.2,subscription,credit_card,1
18:50.8,102547,2159,71.28,632,81.18,14.3,digital_service,paypal,0
16:53.0,101579,2394,4.1,924,73.86,20.38,apparel,paypal,0
05:25.8,101169,2190,91.24,157,77.79,15.17,subscription,paypal,0
15:16.1,101062,2216,206.91,926,18.33,24.74,subscription,debit_card,0
23:34.8,100921,2265,61.67,104,26.51,9.66,digital_service,debit_card,0
38:39.4,108363,2157,344.42,301,78.4,8.91,subscription,debit_card,0
18:55.4,108525,2127,987.31,774,12.53,12.78,apparel,paypal,0
15:31.6,111140,2142,85.62,59,96.78,3,travel,paypal,1
05:06.0,104776,2250,49.5,20,21.82,23.41,subscription,credit_card,0
49:36.4,102819,2222,35.12,113,17.35,24.96,electronics,debit_card,0
38:18.8,108254,2161,35.65,78,81.55,2.77,travel,credit_card,1
46:12.3,102391,2161,58.75,89,76.26,2.19,travel,credit_card,1
37:24.1,105258,2397,117.6,137,27.94,18.2,subscription,credit_card,0
58:42.0,110613,2356,337.4,655,60.78,12.44,digital_service,credit_card,0
52:01.4,110576,2245,112.88,846,40.41,10.23,digital_service,credit_card,0
13:50.7,108830,2162,10.68,869,60.72,23.12,apparel,credit_card,0
14:33.7,108143,2357,3.02,440,66.51,24.89,subscription,debit_card,0
11:30.4,111435,2314,318.85,1,70.79,11.3,subscription,credit_card,1
56:23.5,110808,2140,9574.58,521,76.07,21.12,digital_service,credit_card,0
42:49.1,100257,2106,438.31,587,14.98,6.56,digital_service,debit_card,0
57:55.0,101531,2340,34.43,214,73.06,21.8,digital_service,paypal,0
06:00.4,109267,2268,24.28,537,61.02,24.9,travel,debit_card,0
01:03.1,103868,2107,52.12,13,77.13,12.59,travel,credit_card,1
26:08.1,109397,2379,18.44,79,11.84,7.66,electronics,debit_card,0
34:29.9,104271,2237,33,154,38.74,20.26,apparel,debit_card,0
32:32.2,107742,2311,2.03,199,79.51,22,digital_service,credit_card,0
13:30.7,108894,2172,4.69,295,81.8,11.78,electronics,paypal,0
52:31.0,106274,2262,138.54,2,18,16.95,apparel,debit_card,0
27:40.2,106968,2390,4.59,367,59.58,11.12,apparel,debit_card,0
54:46.6,101945,2262,480.44,627,13.06,8.38,subscription,credit_card,0
12:31.1,101538,2362,391.64,82,95.14,8.18,digital_service,paypal,1
50:35.9,100687,2213,9.68,30,39.88,5.6,electronics,credit_card,0
34:31.1,107495,2355,43.45,361,13.7,15.74,apparel,debit_card,0
26:03.3,101137,2354,203.33,703,12.57,5.7,digital_service,paypal,0
36:37.6,101568,2363,30,927,47.72,15.85,subscription,credit_card,0
50:37.9,109017,2320,53.26,274,78.13,8.36,subscription,debit_card,0
26:51.3,110452,2142,132.78,332,80.45,11.84,subscription,paypal,0
04:01.2,102142,2221,68.19,186,59.8,13.38,subscription,debit_card,0
13:57.4,110635,2119,35.87,638,40.98,16.95,digital_service,debit_card,0
18:38.2,106632,2303,237.36,30,75.37,9.66,travel,paypal,1
32:49.1,102993,2197,9.05,283,74.85,17.84,subscription,debit_card,0
38:41.3,105177,2231,101.24,680,63.37,23.4,subscription,debit_card,0
34:19.0,106251,2362,66.54,8,84.58,6.29,digital_service,paypal,1
48:15.9,106560,2109,206.76,938,15.93,12.62,apparel,debit_card,0
26:44.8,101219,2179,650.7,555,57.68,20.16,digital_service,paypal,0
14:54.2,102824,2355,38.46,444,44.46,19.51,apparel,credit_card,0
12:35.0,108467,2321,206.04,12,91.68,2.53,digital_service,debit_card,1
14:25.4,108245,2112,147.59,601,27.63,24.7,subscription,credit_card,0
50:20.0,109619,2326,339.34,71,77.33,3.62,digital_service,paypal,1
40:14.0,104037,2328,10.95,393,84.47,14.6,apparel,paypal,0
08:26.8,100761,2241,25.76,609,75.86,20.46,subscription,paypal,0
11:27.5,103449,2228,263.03,958,22.59,16.67,travel,credit_card,0
17:54.7,110004,2195,46.23,410,55.02,22.06,electronics,credit_card,0
13:01.3,110027,2151,4.07,614,15.65,11.51,apparel,credit_card,0
16:17.9,110486,2124,776.08,953,46.32,19.15,digital_service,credit_card,0
17:08.9,103430,2391,714.31,81,94.35,11.85,subscription,credit_card,1
52:44.9,103135,2157,85.03,12,74.38,19.71,digital_service,credit_card,0
19:05.3,111310,2236,69.59,426,84.08,24.33,subscription,debit_card,0
03:47.8,109044,2379,90.96,261,45.85,23.94,travel,paypal,0
35:11.7,102799,2112,268.88,369,69.8,15.02,travel,credit_card,0
13:25.6,109782,2170,89.03,77,18.72,11.7,digital_service,debit_card,0
19:33.5,104384,2316,40.31,65,13.97,17.95,subscription,debit_card,0
43:39.3,107017,2176,55.46,355,51.95,11.92,electronics,paypal,0
19:50.7,103091,2394,144.19,562,27.74,23.65,electronics,credit_card,0
49:20.6,102918,2159,33.6,699,44.15,14.44,digital_service,credit_card,0
07:31.0,108079,2228,166.59,8,75.83,13.57,travel,paypal,1
20:10.9,107056,2216,308.63,6,73.63,12.01,subscription,paypal,1
20:32.9,111338,2274,17.42,827,72.73,10.68,apparel,paypal,0
23:34.7,109680,2357,47.93,716,72.14,24.02,electronics,paypal,0
05:39.5,101165,2187,17.27,970,31.55,18.97,subscription,credit_card,0
32:01.6,105687,2223,502.09,243,44.78,16.41,digital_service,debit_card,0
47:50.9,109336,2193,40.94,933,65.36,17.14,travel,credit_card,0
56:42.7,103693,2193,243.71,57,84.36,12.35,subscription,paypal,1
48:35.0,109161,2111,179.89,769,58.22,10.68,digital_service,debit_card,0
46:44.9,100417,2195,666.84,523,63.43,10.48,apparel,debit_card,0
57:16.8,110341,2375,10.77,45,25.46,18.95,apparel,debit_card,0
59:20.3,106954,2168,813.42,6,78.9,1.53,apparel,debit_card,1
53:45.9,108549,2102,5.1,118,60.68,10.5,apparel,credit_card,0
32:53.6,102730,2109,91.42,422,76.5,10.88,electronics,credit_card,0
13:16.1,110321,2149,26.5,391,19.1,22.92,electronics,paypal,0
07:27.6,108389,2226,375.32,12,71.55,9.82,apparel,credit_card,1
53:38.2,108591,2360,775.98,58,81.86,8.69,digital_service,credit_card,1
28:32.7,108208,2229,247.44,77,26.71,7.73,travel,paypal,0
44:39.6,111987,2176,84.23,688,46.51,18.25,subscription,credit_card,0
49:30.4,106083,2259,95.05,341,48.55,12.97,subscription,credit_card,0
03:14.4,108394,2175,287.71,235,81.33,9.8,travel,paypal,0
22:44.6,110908,2130,523.99,425,33.13,8.89,electronics,credit_card,0
44:56.4,105236,2281,86.77,928,33.31,8.81,digital_service,paypal,0
55:20.4,107738,2120,13.09,456,69.49,14,subscription,credit_card,0
13:00.7,108895,2398,53.82,140,50.57,11.99,electronics,paypal,0
38:34.9,110683,2304,43.39,579,76.56,5.71,subscription,debit_card,0
27:54.5,102166,2299,481.82,21,75.38,14.63,subscription,paypal,1
43:48.7,107113,2150,408.72,930,40.65,19.77,apparel,credit_card,0
27:59.3,102976,2300,57,601,25.04,6.07,apparel,debit_card,0
56:54.9,106525,2229,3.86,797,42.16,14.49,subscription,credit_card,0
51:49.9,109213,2348,123.56,300,65.12,6.25,digital_service,credit_card,0
42:15.3,106043,2143,537.93,27,80.11,10.58,travel,debit_card,1
17:08.4,103587,2308,6.66,914,45.48,23.21,electronics,debit_card,0
55:06.4,102945,2148,90.12,553,56.26,19.68,apparel,debit_card,0
18:33.2,102194,2197,169.34,570,11.41,10.44,travel,credit_card,0
36:42.7,109919,2153,38.59,788,46.61,10.6,subscription,debit_card,0
19:38.5,101330,2347,32.72,84,60.61,22.36,travel,paypal,0
04:35.9,102924,2140,22.3,498,10.26,19.75,apparel,debit_card,0
04:10.3,101638,2366,211.9,86,78.16,12.15,travel,paypal,1
54:11.4,101163,2264,107.97,80,59.32,18.43,digital_service,credit_card,0
22:06.0,110438,2260,47.01,428,54.34,10.21,electronics,credit_card,0
18:51.9,103968,2339,54.25,414,11.3,15.77,subscription,credit_card,0
47:52.4,109817,2223,6.13,294,24.06,10.92,electronics,debit_card,0
48:06.4,101413,2156,150.33,35,17.3,9.1,apparel,credit_card,0
15:18.9,109482,2218,89.55,468,68.65,9.23,electronics,debit_card,0
07:01.0,101814,2300,18.25,41,71.1,13.67,apparel,paypal,0
43:21.9,100656,2372,76.6,442,61.84,5.51,subscription,credit_card,0
32:31.9,106784,2213,101.17,992,35.7,22.95,apparel,paypal,0
30:27.6,111219,2372,63,602,50.01,18.42,digital_service,debit_card,0
05:47.9,111253,2253,11.32,284,54.11,11.02,subscription,credit_card,0
30:43.2,102446,2122,56.76,610,63.37,8.37,electronics,credit_card,0
00:53.5,102505,2248,72.52,747,51.52,7.27,travel,credit_card,0
27:19.2,109550,2152,47.87,203,49.63,16.59,subscription,credit_card,0
34:24.9,104171,2126,31.31,501,47.78,24.01,travel,credit_card,0
11:23.0,110543,2399,254.02,72,70.19,12.33,subscription,paypal,1
13:01.2,110457,2241,16.37,378,68.82,16.22,apparel,credit_card,0
17:36.3,108606,2395,717.07,83,83.86,11.53,digital_service,debit_card,1
08:05.8,109177,2376,437,62,98.12,7.94,subscription,credit_card,1
15:05.3,106907,2330,40.22,993,61.67,19.55,subscription,credit_card,0
21:21.5,100493,2354,936.19,410,26.48,14.89,electronics,credit_card,0
38:56.7,107462,2372,46.99,980,56.86,13.63,electronics,credit_card,0
58:47.1,100932,2290,1.3,433,36.68,15.45,digital_service,debit_card,0
36:29.1,100058,2252,112.19,27,91.5,12.79,travel,paypal,1
32:25.1,100142,2367,112.78,8,79.36,11.69,travel,paypal,1
28:33.8,105174,2116,1747.3,35,76.23,8.06,travel,credit_card,1
38:29.4,105307,2281,91.3,285,17.15,19.39,subscription,credit_card,0
28:48.9,110982,2113,510.1,5,82.11,5.95,travel,credit_card,1
18:58.6,111778,2106,384.79,51,78.09,8.13,subscription,paypal,1
16:00.2,102292,2216,369.64,35,85.96,4.65,travel,paypal,1
08:40.7,103297,2198,10.92,787,13.68,10.89,travel,paypal,0
10:10.2,109284,2162,14.76,421,52.7,23.43,apparel,paypal,0
27:19.8,100629,2238,668.91,11,78.69,4.63,subscription,paypal,1
52:52.5,111571,2393,6.19,560,30.47,9.84,subscription,debit_card,0
06:26.8,103895,2378,105.48,360,24.19,22.9,apparel,credit_card,0
31:32.3,103638,2104,60.25,638,32.06,6.95,apparel,credit_card,0
42:45.6,106682,2116,8.47,260,16.72,13.24,digital_service,paypal,0
35:37.2,111851,2395,902.07,30,87.42,2.92,apparel,debit_card,1
46:58.9,104829,2327,393.86,875,26.85,20.63,digital_service,paypal,0
49:01.5,108455,2234,278.48,760,22.62,14.88,subscription,credit_card,0
37:38.0,107307,2189,624.5,10,97.66,7.8,travel,paypal,1
25:52.6,100139,2362,17.21,400,29.74,12.65,apparel,credit_card,0
42:45.8,102685,2254,349.4,75,99.43,14.18,travel,paypal,1
08:53.0,104013,2281,435.4,47,81.12,10.81,subscription,paypal,1
53:49.6,107247,2277,116.39,958,47,13.97,electronics,debit_card,0
59:46.3,110552,2374,10.28,241,54.29,23.68,digital_service,debit_card,0
59:01.3,106930,2341,12.7,620,30.18,22.72,travel,paypal,0
40:51.3,111929,2293,27.21,526,50.1,7.12,subscription,debit_card,0
38:24.2,108033,2343,82.02,360,37.14,20.47,digital_service,credit_card,0
28:01.4,101380,2332,300.81,452,54.43,12.56,electronics,credit_card,0
55:34.1,110044,2354,55.01,394,54.29,12.45,travel,paypal,0
33:00.0,100388,2171,474.58,778,34.83,8.47,apparel,debit_card,0
20:01.6,111051,2101,361.69,691,13.87,5.36,subscription,debit_card,0
49:34.9,102393,2356,21.05,944,65.54,9.47,subscription,paypal,0
03:38.9,100304,2106,21.23,531,42.63,8.62,apparel,credit_card,0
59:53.2,109597,2366,32.54,197,38.83,6.02,digital_service,debit_card,0
18:11.2,105458,2266,18.14,177,76.15,15.19,apparel,credit_card,0
28:25.2,103328,2116,440.49,58,23.78,6.01,travel,credit_card,0
40:34.6,100148,2107,43.91,225,21.07,18.34,digital_service,credit_card,0
34:44.5,111466,2357,124.37,356,82.71,13.86,subscription,debit_card,0
22:55.4,106383,2214,597.27,19,92.83,12.01,travel,debit_card,1
07:54.1,107507,2119,892.58,664,64.61,14.89,travel,credit_card,0
34:41.0,101646,2314,267.29,489,57.32,22.48,subscription,credit_card,0
24:18.1,100250,2343,722.01,1,74.93,10.96,travel,debit_card,1
14:11.9,101181,2337,3.06,143,47.84,18.52,electronics,credit_card,0
59:52.9,108652,2319,7.09,568,26.01,9.88,digital_service,credit_card,0
02:35.8,104858,2381,1613.26,96,34.36,8.66,subscription,paypal,0
43:23.6,111364,2279,750.74,49,74.56,7.87,digital_service,paypal,1
39:57.3,103519,2161,318.98,80,74.95,4.53,travel,credit_card,1
07:13.0,105535,2279,1047.64,59,97.91,11.74,travel,paypal,1
11:32.7,109256,2385,809.18,13,91.7,3.72,subscription,paypal,1
08:23.2,108515,2129,81.57,766,65.22,14.32,digital_service,debit_card,0
14:05.3,109744,2368,19.07,760,49.86,22.49,apparel,credit_card,0
30:18.7,110573,2324,10.72,767,52.73,7.15,subscription,credit_card,0
49:08.8,110373,2316,143.17,690,51.39,19.49,electronics,credit_card,0
59:44.4,111278,2128,10.78,489,33.75,8.3,apparel,credit_card,0
04:04.0,106125,2246,37.77,936,59.95,14.98,travel,credit_card,0
32:36.7,103508,2192,7.87,836,12.96,24.58,apparel,credit_card,0
49:21.6,104136,2249,3705.96,69,95.43,2.24,digital_service,paypal,1
06:37.4,106449,2101,55.15,368,55.6,19.39,travel,credit_card,0
02:18.6,100889,2166,16.2,469,82.19,18.65,apparel,credit_card,0
04:01.3,101494,2302,12.18,8,58.92,24.45,subscription,credit_card,0
24:44.5,104406,2237,822.31,148,51.25,16.53,subscription,debit_card,0
51:44.9,107082,2138,60.65,26,31.14,14.41,electronics,credit_card,0
20:38.3,105696,2176,28.47,330,57.52,6.71,apparel,paypal,0
46:33.4,105508,2167,273.54,902,26.34,19.46,subscription,credit_card,0
26:30.6,109039,2111,17.55,514,29.47,7.23,electronics,debit_card,0
42:54.1,111362,2381,28.5,62,34.25,13.3,digital_service,debit_card,0
53:29.0,108801,2383,1088.09,71,92.98,13.34,electronics,paypal,1
57:13.2,106918,2323,94.71,831,59.61,13.79,apparel,paypal,0
53:51.4,111508,2286,10.9,804,10.44,10.53,digital_service,paypal,0
25:45.4,102239,2179,41.64,592,37.64,6.88,travel,paypal,0
46:37.2,100531,2326,3852.35,36,87.89,8.88,travel,paypal,1
25:26.6,102754,2142,5.54,575,30.09,9.8,travel,credit_card,0
47:45.9,103362,2149,160.65,421,20.54,5.42,electronics,credit_card,0
04:17.4,111880,2189,67.21,782,46.75,18.07,electronics,debit_card,0
34:08.3,104782,2281,936.09,29,86.59,11.57,apparel,debit_card,1
32:53.7,106136,2365,48.44,395,30.36,5.64,digital_service,paypal,0
24:42.0,100523,2290,43.17,83,83.59,3.78,travel,credit_card,1
36:33.9,105615,2261,344.34,21,75.12,3.43,apparel,credit_card,1
52:09.9,101420,2225,250.97,71,77.44,14.09,digital_service,credit_card,1
14:36.3,110865,2185,4.15,972,77.15,7.32,electronics,debit_card,0
16:21.4,103574,2241,105.86,254,54.63,14.63,digital_service,credit_card,0
43:17.4,107652,2159,104.89,40,75.29,6.76,travel,debit_card,1
06:50.6,102103,2186,14.4,879,64.76,5.39,subscription,credit_card,0
31:00.5,110754,2353,314.78,42,95.04,3.73,travel,credit_card,1
37:00.0,101022,2135,2691.39,819,38.24,8.38,subscription,paypal,0
54:06.4,109505,2241,95.42,5,79.19,5.79,subscription,credit_card,1
25:18.2,106346,2241,136.36,54,72.3,3.57,travel,paypal,1
17:59.7,111300,2247,276.8,18,39.14,24.92,subscription,debit_card,0
21:35.9,110680,2233,625.9,11,88.05,14.36,subscription,paypal,1
03:27.5,105314,2121,107,210,40.23,23.98,travel,paypal,0
26:50.4,105521,2201,79.2,509,69.87,6.05,subscription,paypal,0
36:40.0,106452,2189,20.52,936,75.96,13.06,digital_service,credit_card,0
59:54.7,107153,2180,57.25,600,45.03,12.09,apparel,debit_card,0
07:45.7,101905,2387,62.49,353,25.96,18.9,apparel,credit_card,0
38:37.6,104079,2234,50.71,628,39.43,15.09,subscription,debit_card,0
19:59.3,111772,2263,78.24,599,18.34,22.97,electronics,credit_card,0
19:00.1,105295,2279,27.05,46,25.72,19.31,apparel,paypal,0
27:25.4,111534,2166,54.7,480,25.42,19.31,subscription,credit_card,0
26:46.1,102886,2180,1270.7,7,84.36,2.52,apparel,credit_card,1
55:01.6,109003,2353,30.7,85,51.7,8.71,subscription,paypal,0
01:18.0,109024,2157,30.87,443,30.59,8.42,subscription,paypal,0
59:11.4,103166,2203,22.82,125,55.43,9.84,travel,credit_card,0
16:17.0,105092,2171,11.15,934,58.71,5.78,apparel,paypal,0
11:17.9,107132,2295,17.99,853,55.8,24.59,subscription,debit_card,0
14:58.6,104732,2180,13.4,567,37.26,16.75,electronics,credit_card,0
35:36.3,100652,2380,30.03,842,13.35,9.29,apparel,credit_card,0
39:09.4,109158,2387,17.17,940,64.57,10.2,digital_service,paypal,0
16:40.2,106565,2132,185.6,574,38.27,6.07,subscription,credit_card,0
27:45.8,107945,2291,728.61,64,76.09,1.12,travel,paypal,1
10:33.7,107477,2294,9.54,156,66.28,12.23,travel,debit_card,0
53:16.9,103575,2394,1.51,82,59.3,8.24,apparel,credit_card,0
53:42.9,103704,2370,164.19,714,45.02,19.84,apparel,debit_card,0
23:51.7,103478,2111,7.95,21,67.62,8.92,digital_service,credit_card,0
03:32.5,101721,2355,15.52,706,53,13.31,apparel,credit_card,0
48:19.2,110855,2267,77.69,274,14.47,8.36,subscription,credit_card,0
59:58.9,105214,2238,62.72,258,68.14,8.37,digital_service,credit_card,0
22:54.4,104993,2112,166.9,511,11.73,24.53,electronics,paypal,0
01:00.7,111357,2167,12.04,543,13.15,21.5,subscription,credit_card,0
47:52.4,108286,2286,491.83,63,77.63,7.02,travel,debit_card,1
16:45.6,111056,2340,235.69,406,41.32,10.32,electronics,debit_card,0
05:29.6,111883,2268,5.95,524,33.74,23.41,apparel,credit_card,0
16:38.1,108312,2369,2399.97,74,85.68,2.03,travel,credit_card,1
28:17.6,104795,2302,82.06,72,26.39,18.74,electronics,credit_card,0
11:10.2,111539,2226,95.14,3,23.68,11.44,digital_service,paypal,0
51:42.6,111856,2134,282.42,89,72.8,5.89,travel,credit_card,1
57:01.3,101258,2247,3.24,425,73.11,5.05,subscription,paypal,0
43:25.0,110348,2257,4686.3,534,53.39,8,subscription,debit_card,0
26:13.1,103858,2294,185.24,110,69.47,10.66,subscription,paypal,0
39:31.7,110008,2144,20.38,673,58.26,12.66,subscription,credit_card,0
33:11.5,100009,2132,15.5,495,41.29,12.45,electronics,credit_card,0
29:18.6,109437,2213,42.18,578,80.64,14.09,subscription,paypal,0
39:43.7,104266,2192,297.77,64,74.97,12.13,digital_service,paypal,1
03:06.1,110765,2260,303.7,938,64.07,23.56,travel,credit_card,0
07:51.8,104502,2368,726.11,81,93.12,3.11,subscription,debit_card,1
51:20.9,104236,2146,369.15,862,72.49,5.49,digital_service,paypal,0
51:38.9,100860,2189,22.56,972,59.98,21.37,digital_service,debit_card,0
00:23.6,104883,2256,8.31,872,21.48,24.49,travel,debit_card,0
43:19.7,108362,2202,650.3,75,70.36,10.25,travel,paypal,1
29:36.1,101199,2233,123.9,46,77.43,9.28,digital_service,debit_card,1
54:21.3,107560,2161,133.29,52,82.52,13.67,travel,paypal,1
13:20.9,104940,2381,605.04,34,81.06,1.84,digital_service,paypal,1
59:35.1,110684,2346,85.69,781,78.09,8.2,electronics,credit_card,0
11:27.7,100410,2114,594.11,47,85.14,10.65,digital_service,paypal,1
08:21.5,100755,2230,1957.97,43,43.32,22.37,subscription,credit_card,0
52:06.3,105218,2271,63.07,434,21.06,13.2,subscription,credit_card,0
43:45.5,104211,2182,2.14,647,59.77,23.34,digital_service,credit_card,0
29:27.9,110738,2190,24.84,751,13.59,20.02,subscription,credit_card,0
57:38.5,108383,2113,12.24,425,13.09,24.07,digital_service,debit_card,0
28:55.5,108523,2135,4.41,687,50.18,10.01,electronics,debit_card,0
44:46.2,109622,2358,66.75,823,72.67,13.93,electronics,debit_card,0
05:43.8,100580,2341,133.75,794,73.34,17.63,subscription,credit_card,0
